,Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Station,Tmax,Tmin,Tavg,Depart,DewPoint,Heat,Cool,PrecipTotal,ResultSpeed,ResultDir,AvgSpeed,Time
1831,2007-08-15,"9100 West Higgins Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,91, W HIGGINS AVE,T009,"9100  W HIGGINS AVE, Chicago, IL",41.981964000000005,-87.812827,8,38,1,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1832,2007-08-15,"9100 West Higgins Avenue, Chicago, IL 60656, USA",CULEX PIPIENS,91, W HIGGINS AVE,T009,"9100  W HIGGINS AVE, Chicago, IL",41.981964000000005,-87.812827,8,27,1,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1833,2007-08-15,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,39,1,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1834,2007-08-15,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,25,1,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1835,2007-08-15,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.81150600000001,8,49,1,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1836,2007-08-15,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.81150600000001,8,49,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1837,2007-08-15,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX PIPIENS,72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.81150600000001,8,50,1,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1838,2007-08-15,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX PIPIENS,72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.81150600000001,8,50,1,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1839,2007-08-15,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX PIPIENS,72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.81150600000001,8,18,1,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1840,2007-08-15,"3800 North California Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,38, N CALIFORNIA AVE,T019,"3800  N CALIFORNIA AVE, Chicago, IL",41.94983,-87.69845699999999,9,15,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1841,2007-08-15,"3800 North California Avenue, Chicago, IL 60618, USA",CULEX PIPIENS,38, N CALIFORNIA AVE,T019,"3800  N CALIFORNIA AVE, Chicago, IL",41.94983,-87.69845699999999,9,17,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1842,2007-08-15,"4900 West Balmoral Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,49, W BALMORAL AVE,T025,"4900  W BALMORAL AVE, Chicago, IL",41.979243,-87.750938,9,4,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1843,2007-08-15,"4900 West Balmoral Avenue, Chicago, IL 60630, USA",CULEX PIPIENS,49, W BALMORAL AVE,T025,"4900  W BALMORAL AVE, Chicago, IL",41.979243,-87.750938,9,5,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1844,2007-08-15,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,6,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1845,2007-08-15,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,4,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1846,2007-08-15,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,1,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1847,2007-08-15,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,1,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1848,2007-08-15,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,50,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1849,2007-08-15,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,7,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1850,2007-08-15,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,14,1,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1851,2007-08-15,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,12,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1852,2007-08-15,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,16,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1853,2007-08-15,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,5,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1854,2007-08-15,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,3,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1855,2007-08-15,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,6,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1856,2007-08-15,"1100 South State Street, Chicago, IL 60605, USA",CULEX PIPIENS/RESTUANS,11, S STATE ST,T092,"1100  S STATE ST, Chicago, IL",41.869215999999994,-87.627561,8,3,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1857,2007-08-15,"1100 South State Street, Chicago, IL 60605, USA",CULEX PIPIENS,11, S STATE ST,T092,"1100  S STATE ST, Chicago, IL",41.869215999999994,-87.627561,8,11,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1858,2007-08-15,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,31,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1859,2007-08-15,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,9,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1860,2007-08-15,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,50,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1861,2007-08-15,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,50,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1862,2007-08-15,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,42,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1863,2007-08-15,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,11,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1864,2007-08-15,"5300 West Agatite Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,53, W AGATITE AVE,T141,"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9,1,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1865,2007-08-15,"5300 West Agatite Avenue, Chicago, IL 60630, USA",CULEX PIPIENS,53, W AGATITE AVE,T141,"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9,2,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1866,2007-08-15,"4000 North Austin Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,40, N AUSTIN AVE,T142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8,11,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1867,2007-08-15,"4000 North Austin Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,40, N AUSTIN AVE,T142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8,9,1,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1868,2007-08-15,"Chicago, IL, USA",CULEX PIPIENS/RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,30,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1869,2007-08-15,"Chicago, IL, USA",CULEX PIPIENS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,25,1,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1870,2007-08-15,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,2,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1871,2007-08-15,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,1,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1872,2007-08-15,"1500 West Granville Avenue, Chicago, IL 60660, USA",CULEX PIPIENS/RESTUANS,15, W GRANVILLE AVE,T149,"1500  W GRANVILLE AVE, Chicago, IL",41.994469,-87.667736,8,1,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1873,2007-08-15,"1500 West Granville Avenue, Chicago, IL 60660, USA",CULEX PIPIENS,15, W GRANVILLE AVE,T149,"1500  W GRANVILLE AVE, Chicago, IL",41.994469,-87.667736,8,1,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1874,2007-08-15,"1800 West Farwell Avenue, Chicago, IL 60626, USA",CULEX PIPIENS/RESTUANS,18, W FARWELL AVE,T150,"1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9,2,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1875,2007-08-15,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,21,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1876,2007-08-15,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,50,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1877,2007-08-15,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,5,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1878,2007-08-15,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,36,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1879,2007-08-15,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,7,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1880,2007-08-15,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,2,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1881,2007-08-15,"2100 North Lawler Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,21, N LAWLER AVE,T154,"2100  N LAWLER AVE, Chicago, IL",41.918704999999996,-87.752329,8,37,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1882,2007-08-15,"2100 North Lawler Avenue, Chicago, IL 60639, USA",CULEX RESTUANS,21, N LAWLER AVE,T154,"2100  N LAWLER AVE, Chicago, IL",41.918704999999996,-87.752329,8,1,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1883,2007-08-15,"2100 North Lawler Avenue, Chicago, IL 60639, USA",CULEX PIPIENS,21, N LAWLER AVE,T154,"2100  N LAWLER AVE, Chicago, IL",41.918704999999996,-87.752329,8,14,1,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1884,2007-08-15,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,39,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1885,2007-08-15,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,30,1,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1886,2007-08-15,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,4,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1887,2007-08-15,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,36,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1888,2007-08-15,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,43,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1889,2007-08-15,"9300 South Doctor Martin Luther King Junior Drive, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,93, S DR MARTIN LUTHER KING JR DR,T162,"9300  S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.725516999999996,-87.61425799999999,8,6,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1890,2007-08-15,"9300 South Doctor Martin Luther King Junior Drive, Chicago, IL 60619, USA",CULEX PIPIENS,93, S DR MARTIN LUTHER KING JR DR,T162,"9300  S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.725516999999996,-87.61425799999999,8,3,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1891,2007-08-15,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,7,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1892,2007-08-15,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,4,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1893,2007-08-15,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,3,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1894,2007-08-15,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,9,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1895,2007-08-15,"4000 North Tripp Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,40, N TRIPP AVE,T001,"4000  N TRIPP AVE, Chicago, IL",41.953705,-87.733974,8,5,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1896,2007-08-15,"4000 North Tripp Avenue, Chicago, IL 60641, USA",CULEX PIPIENS,40, N TRIPP AVE,T001,"4000  N TRIPP AVE, Chicago, IL",41.953705,-87.733974,8,5,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1897,2007-08-15,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,27,1,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1898,2007-08-15,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,2,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1899,2007-08-15,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,6,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1900,2007-08-15,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,49,1,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1901,2007-08-15,"6000 North Avondale Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,60, N AVONDALE AVE,T006,"6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8,16,1,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1902,2007-08-15,"6000 North Avondale Avenue, Chicago, IL 60631, USA",CULEX PIPIENS,60, N AVONDALE AVE,T006,"6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8,20,1,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1903,2007-08-15,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,38,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1904,2007-08-15,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,12,1,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1905,2007-08-15,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,21,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1906,2007-08-15,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,16,1,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1907,2007-08-15,"2700 South Western Avenue, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,27, S WESTERN AVE,T034,"2700  S WESTERN AVE, Chicago, IL",41.843810999999995,-87.686763,9,10,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1908,2007-08-15,"2700 South Western Avenue, Chicago, IL 60608, USA",CULEX PIPIENS,27, S WESTERN AVE,T034,"2700  S WESTERN AVE, Chicago, IL",41.843810999999995,-87.686763,9,1,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1909,2007-08-15,"2700 South Western Avenue, Chicago, IL 60608, USA",CULEX TERRITANS,27, S WESTERN AVE,T034,"2700  S WESTERN AVE, Chicago, IL",41.843810999999995,-87.686763,9,1,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1910,2007-08-15,"6800 West Belden Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,68, W BELDEN AVE,T037,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8,35,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1911,2007-08-15,"6800 West Belden Avenue, Chicago, IL 60707, USA",CULEX PIPIENS,68, W BELDEN AVE,T037,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8,5,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1912,2007-08-15,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,4,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1913,2007-08-15,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX PIPIENS,30, W 18TH ST,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,1,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1914,2007-08-15,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,7,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1915,2007-08-15,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,8,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1916,2007-08-15,"2500 South Throop Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,25, S THROOP,T051,"2500  S THROOP, Chicago, IL",41.846283,-87.656913,9,1,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1917,2007-08-15,"2500 South Throop Street, Chicago, IL 60608, USA",CULEX PIPIENS,25, S THROOP,T051,"2500  S THROOP, Chicago, IL",41.846283,-87.656913,9,2,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
1918,2007-08-15,"1000 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,10, W 95TH ST,T085,"1000  W 95TH ST, Chicago, IL",41.721474,-87.648064,8,24,0,1.0,80.0,71.0,76.0,4.0,67.0,0.0,11.0,0.23,3.4,7.0,5.8,
